row_index,column,error_type,detail
8927,acousticness,missing_value,
8934,energy,missing_value,
8944,loudness,missing_value,
8948,instrumentalness,missing_value,
8952,valence,missing_value,
8954,tempo,missing_value,
8955,speechiness,missing_value,
8956,loudness,missing_value,
8956,speechiness,missing_value,
8960,acousticness,missing_value,
8972,loudness,missing_value,
8978,speechiness,missing_value,
8981,loudness,missing_value,
8982,danceability,missing_value,
8989,liveness,missing_value,
8990,danceability,missing_value,
8990,valence,outlier_low,-0.0519
8993,valence,missing_value,
8994,liveness,missing_value,
8998,liveness,missing_value,
8999,danceability,outlier_low,-0.1574
9001,loudness,outlier_low,-86.8855
9003,energy,outlier_high,1.0904
9004,loudness,missing_value,
9004,energy,outlier_high,1.1195
9011,valence,missing_value,
9015,valence,outlier_high,1.0936
9015,energy,missing_value,
9016,loudness,missing_value,
9023,acousticness,missing_value,
9024,energy,outlier_low,-0.1035
9024,danceability,missing_value,
9025,instrumentalness,missing_value,
9026,tempo,missing_value,
9026,energy,missing_value,
9031,acousticness,missing_value,
9046,speechiness,missing_value,
9049,speechiness,missing_value,
9053,tempo,outlier_high,328.9333
9058,danceability,missing_value,
9061,energy,missing_value,
9062,valence,missing_value,
9064,tempo,missing_value,
9066,energy,outlier_high,1.2181
9067,tempo,outlier_low,9.0926
9070,instrumentalness,missing_value,
9072,speechiness,missing_value,
9084,valence,missing_value,
9084,acousticness,missing_value,
9086,energy,missing_value,
9089,tempo,missing_value,
9090,danceability,missing_value,
9095,acousticness,missing_value,
9095,energy,outlier_low,-0.0126
9096,valence,missing_value,
9098,loudness,missing_value,
9099,loudness,missing_value,
9101,energy,missing_value,
9103,energy,missing_value,
9105,valence,missing_value,
9117,danceability,missing_value,
9121,energy,missing_value,
9125,danceability,missing_value,
9128,energy,missing_value,
9129,danceability,outlier_high,1.4845
9134,acousticness,missing_value,
9136,instrumentalness,missing_value,
9137,speechiness,missing_value,
9139,danceability,missing_value,
9142,tempo,outlier_low,2.8747
9146,tempo,missing_value,
9159,loudness,missing_value,
9163,tempo,missing_value,
9163,acousticness,missing_value,
9163,liveness,missing_value,
9169,speechiness,missing_value,
9172,valence,missing_value,
9172,speechiness,missing_value,
9172,loudness,missing_value,
9173,instrumentalness,missing_value,
9174,speechiness,missing_value,
9176,danceability,missing_value,
9178,speechiness,missing_value,
9180,energy,missing_value,
9180,liveness,missing_value,
9186,acousticness,missing_value,
9192,instrumentalness,missing_value,
9195,energy,outlier_high,1.0555
9197,energy,outlier_low,-0.2400
9198,tempo,missing_value,
9207,valence,missing_value,
9208,acousticness,missing_value,
9209,energy,missing_value,
9210,valence,missing_value,
9211,tempo,missing_value,
9219,tempo,missing_value,
9224,loudness,missing_value,
9225,acousticness,missing_value,
9230,loudness,missing_value,
9232,tempo,missing_value,
9241,danceability,outlier_high,1.3650
9243,instrumentalness,missing_value,
9243,energy,missing_value,
9246,tempo,missing_value,
9256,instrumentalness,missing_value,
9257,loudness,missing_value,
9258,valence,outlier_low,-0.2903
9260,danceability,missing_value,
9264,danceability,missing_value,
9266,loudness,missing_value,
9266,acousticness,missing_value,
9268,energy,missing_value,
9269,acousticness,missing_value,
9270,acousticness,missing_value,
9271,loudness,missing_value,
9276,liveness,missing_value,
9280,acousticness,missing_value,
9286,tempo,missing_value,
9291,tempo,outlier_high,404.8956
9292,loudness,outlier_high,1.7261
9295,acousticness,missing_value,
9299,liveness,missing_value,
9299,valence,missing_value,
9302,danceability,outlier_low,-0.2764
9304,acousticness,missing_value,
9305,acousticness,missing_value,
9315,valence,missing_value,
9316,speechiness,missing_value,
9332,danceability,outlier_high,1.2239
9332,speechiness,missing_value,
9334,energy,missing_value,
9338,danceability,outlier_low,-0.0230
9338,tempo,outlier_high,394.5956
9339,valence,missing_value,
9342,danceability,missing_value,
9342,instrumentalness,missing_value,
9347,liveness,missing_value,
9355,speechiness,missing_value,
9357,valence,missing_value,
9358,tempo,missing_value,
9359,energy,missing_value,
9362,valence,missing_value,
9363,loudness,outlier_low,-76.8372
9365,acousticness,missing_value,
9366,loudness,missing_value,
9367,instrumentalness,missing_value,
9368,energy,missing_value,
9370,tempo,missing_value,
9379,loudness,missing_value,
9379,valence,missing_value,
9382,energy,outlier_high,1.3574
9383,loudness,missing_value,
9393,energy,outlier_low,-0.2872
9401,instrumentalness,missing_value,
9403,acousticness,missing_value,
9405,acousticness,missing_value,
9409,instrumentalness,missing_value,
9416,energy,outlier_high,1.1370
9417,tempo,missing_value,
9426,tempo,missing_value,
9429,liveness,missing_value,
9433,tempo,missing_value,
9434,liveness,missing_value,
9437,liveness,missing_value,
9443,speechiness,missing_value,
9443,acousticness,missing_value,
9445,loudness,outlier_high,2.9642
9446,speechiness,missing_value,
9449,danceability,outlier_high,1.4740
9452,speechiness,missing_value,
9457,valence,missing_value,
9459,instrumentalness,missing_value,
9463,tempo,missing_value,
9465,energy,missing_value,
9471,danceability,missing_value,
9473,loudness,outlier_high,7.4274
9476,danceability,missing_value,
9477,valence,missing_value,
9479,instrumentalness,missing_value,
9480,valence,missing_value,
9490,energy,missing_value,
9502,energy,missing_value,
9502,tempo,outlier_low,11.8563
9504,speechiness,missing_value,
9505,acousticness,missing_value,
9506,danceability,missing_value,
9508,loudness,missing_value,
9514,loudness,missing_value,
9514,valence,outlier_high,1.1018
9515,danceability,missing_value,
9519,valence,outlier_low,-0.2615
9519,speechiness,missing_value,
9519,energy,missing_value,
9520,tempo,missing_value,
9527,energy,missing_value,
9533,valence,outlier_high,1.4548
9535,acousticness,missing_value,
9538,liveness,missing_value,
9545,energy,outlier_low,-0.0347
9548,instrumentalness,missing_value,
9550,instrumentalness,missing_value,
9555,liveness,missing_value,
9558,loudness,missing_value,
9567,acousticness,missing_value,
9568,acousticness,missing_value,
9576,tempo,missing_value,
9578,loudness,missing_value,
9579,liveness,missing_value,
9584,valence,outlier_high,1.1546
9595,speechiness,missing_value,
9599,speechiness,missing_value,
9604,danceability,missing_value,
9606,danceability,missing_value,
9607,loudness,outlier_low,-81.0711
9607,valence,missing_value,
9609,loudness,missing_value,
9609,liveness,missing_value,
9610,loudness,outlier_high,5.3289
9611,danceability,missing_value,
9611,liveness,missing_value,
9619,tempo,outlier_low,8.3058
9625,energy,missing_value,
9634,liveness,missing_value,
9641,valence,missing_value,
9645,danceability,missing_value,
9656,liveness,missing_value,
9656,tempo,missing_value,
9657,loudness,outlier_low,-78.1946
9664,energy,missing_value,
9670,loudness,missing_value,
9672,tempo,missing_value,
9672,energy,missing_value,
9680,speechiness,missing_value,
9681,speechiness,missing_value,
9687,valence,outlier_high,1.2275
9691,instrumentalness,missing_value,
9696,energy,missing_value,
9697,liveness,missing_value,
9698,speechiness,missing_value,
9700,energy,missing_value,
9700,speechiness,missing_value,
9700,valence,missing_value,
9701,danceability,outlier_high,1.3146
9706,speechiness,missing_value,
9708,instrumentalness,missing_value,
9716,liveness,missing_value,
9723,valence,outlier_high,1.2289
9725,liveness,missing_value,
9727,tempo,missing_value,
9729,tempo,outlier_low,8.6506
9731,danceability,outlier_high,1.1123
9734,acousticness,missing_value,
9735,loudness,missing_value,
9738,acousticness,missing_value,
9742,loudness,missing_value,
9747,danceability,missing_value,
9752,loudness,missing_value,
9757,valence,missing_value,
9772,loudness,missing_value,
9774,instrumentalness,missing_value,
9777,danceability,outlier_high,1.0856
9779,speechiness,missing_value,
9780,instrumentalness,missing_value,
9780,tempo,missing_value,
9781,energy,missing_value,
9783,energy,outlier_high,1.2568
9786,instrumentalness,missing_value,
9791,speechiness,missing_value,
9794,valence,missing_value,
9794,instrumentalness,missing_value,
9796,valence,missing_value,
9799,danceability,missing_value,
9800,danceability,missing_value,
9804,instrumentalness,missing_value,
9805,tempo,missing_value,
9818,danceability,missing_value,
9825,danceability,outlier_low,-0.0572
9837,valence,missing_value,
9839,danceability,missing_value,
9848,speechiness,missing_value,
9850,acousticness,missing_value,
9852,instrumentalness,missing_value,
9854,liveness,missing_value,
9858,loudness,missing_value,
9861,instrumentalness,missing_value,
9863,acousticness,missing_value,
9867,energy,outlier_low,-0.1579
9868,energy,outlier_low,-0.2650
9870,speechiness,missing_value,
9872,tempo,missing_value,
9879,instrumentalness,missing_value,
9880,valence,missing_value,
9884,loudness,missing_value,
9891,instrumentalness,missing_value,
9892,energy,missing_value,
9892,valence,missing_value,
9895,instrumentalness,missing_value,
9897,danceability,missing_value,
9898,tempo,missing_value,
9902,danceability,missing_value,
9903,danceability,missing_value,
9908,tempo,missing_value,
9910,loudness,outlier_high,2.3013
9912,energy,missing_value,
9912,instrumentalness,missing_value,
9914,speechiness,missing_value,
9922,acousticness,missing_value,
9923,speechiness,missing_value,
9927,valence,missing_value,
9928,tempo,missing_value,
9932,loudness,missing_value,
9934,danceability,missing_value,
9935,danceability,missing_value,
9937,liveness,missing_value,
9942,valence,missing_value,
9943,instrumentalness,missing_value,
9948,loudness,missing_value,
9950,acousticness,missing_value,
9959,instrumentalness,missing_value,
9960,acousticness,missing_value,
9960,tempo,missing_value,
9960,valence,outlier_low,-0.0359
9962,acousticness,missing_value,
9980,instrumentalness,missing_value,
9989,instrumentalness,missing_value,
9993,tempo,outlier_high,324.0923
9996,energy,missing_value,
9998,valence,missing_value,
10001,danceability,missing_value,
10014,loudness,missing_value,
10016,speechiness,missing_value,
10018,liveness,missing_value,
10020,acousticness,missing_value,
10032,instrumentalness,missing_value,
10041,valence,outlier_low,-0.0388
10046,loudness,outlier_high,8.3956
10057,instrumentalness,missing_value,
10062,valence,missing_value,
10063,valence,outlier_low,-0.1884
10072,instrumentalness,missing_value,
10073,energy,missing_value,
10073,tempo,missing_value,
10074,energy,missing_value,
10074,valence,missing_value,
10075,acousticness,missing_value,
10079,danceability,missing_value,
10081,valence,missing_value,
10082,acousticness,missing_value,
10088,speechiness,missing_value,
10088,danceability,missing_value,
10094,tempo,missing_value,
10094,instrumentalness,missing_value,
10099,energy,outlier_high,1.0669
10101,instrumentalness,missing_value,
10103,danceability,missing_value,
10108,acousticness,missing_value,
10117,liveness,missing_value,
10117,speechiness,missing_value,
10120,danceability,missing_value,
10122,valence,outlier_low,-0.1452
10126,valence,missing_value,
10127,valence,missing_value,
10127,liveness,missing_value,
10127,danceability,missing_value,
10128,danceability,missing_value,
10128,valence,missing_value,
10133,instrumentalness,missing_value,
10134,danceability,missing_value,
10140,valence,outlier_high,1.4200
10143,energy,missing_value,
10145,speechiness,missing_value,
10145,acousticness,missing_value,
10148,tempo,missing_value,
10151,instrumentalness,missing_value,
10151,danceability,missing_value,
10156,danceability,missing_value,
10161,loudness,missing_value,
10163,liveness,missing_value,
10166,loudness,missing_value,
10166,valence,missing_value,
10167,energy,missing_value,
10169,valence,missing_value,
10172,liveness,missing_value,
10177,energy,missing_value,
10193,acousticness,missing_value,
10195,danceability,missing_value,
10198,loudness,missing_value,
10210,loudness,outlier_high,3.8356
10215,loudness,missing_value,
10215,danceability,missing_value,
10217,danceability,missing_value,
10218,liveness,missing_value,
10225,energy,outlier_low,-0.1156
10228,acousticness,missing_value,
10229,liveness,missing_value,
10230,tempo,outlier_low,14.8812
10231,danceability,outlier_high,1.3583
10235,danceability,missing_value,
10236,energy,missing_value,
10240,liveness,missing_value,
10246,liveness,missing_value,
10248,loudness,outlier_low,-74.8886
10253,danceability,missing_value,
10255,loudness,outlier_low,-80.3974
10257,valence,missing_value,
10260,instrumentalness,missing_value,
10261,tempo,outlier_low,4.9695
10264,speechiness,missing_value,
10264,danceability,missing_value,
10267,energy,outlier_low,-0.1325
10269,instrumentalness,missing_value,
10269,loudness,missing_value,
10270,loudness,missing_value,
10274,danceability,missing_value,
10277,speechiness,missing_value,
10278,speechiness,missing_value,
10279,speechiness,missing_value,
10291,tempo,missing_value,
10293,valence,missing_value,
10296,loudness,outlier_low,-70.7211
10296,acousticness,missing_value,
10301,acousticness,missing_value,
10310,loudness,missing_value,
10315,acousticness,missing_value,
10315,instrumentalness,missing_value,
10318,energy,missing_value,
10320,speechiness,missing_value,
10324,speechiness,missing_value,
10328,tempo,missing_value,
10334,energy,missing_value,
10335,speechiness,missing_value,
10342,energy,missing_value,
10345,acousticness,missing_value,
10347,tempo,outlier_high,337.3525
10350,speechiness,missing_value,
10355,energy,missing_value,
10356,tempo,missing_value,
10361,valence,missing_value,
10365,tempo,missing_value,
10371,speechiness,missing_value,
10375,loudness,missing_value,
10378,instrumentalness,missing_value,
10380,instrumentalness,missing_value,
10382,loudness,missing_value,
